condition,writer_target,writer,cluster_id,case_id,block_index,state_id,authorization_id,failure_category,affected_fields,semantic_error,authority_gain,authority_loss
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_648a955b0034c9a5dbbd4107,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_28b6001667e368b8ed76c6aa,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,3,state_b515b1944effc0f8862a80c4,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_1e3ab4a15f4b60dc1b5c9d0c,auth_software_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_5fd1da042875b27b69290ce6,auth_catering,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,4,state_6fe2887a2c96d71ada3673ee,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,4,state_6fe2887a2c96d71ada3673ee,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,4,state_361c93c3390b5ef6362ccbe9,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,4,state_696b91a8e58cc21c7446626c,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,4,state_696b91a8e58cc21c7446626c,auth_replacement,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_bc820ef33ae1999448c977ac,auth_print,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_bc820ef33ae1999448c977ac,auth_print,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_bc820ef33ae1999448c977ac,auth_print,scope_substitution,"[""scope.allowed_categories""]",True,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_bc820ef33ae1999448c977ac,auth_print,scope_broadening,"[""scope.max_amount""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,5,state_b9eb826b44b9c34142625c74,auth_cloud_01,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,5,state_b9eb826b44b9c34142625c74,auth_cloud_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,5,state_b9eb826b44b9c34142625c74,auth_cloud_01,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,5,state_6b78ba4161f9f625d8533db7,auth_freight,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,5,state_6b78ba4161f9f625d8533db7,auth_freight,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,5,state_6b78ba4161f9f625d8533db7,auth_freight,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,5,state_4b984b30a2d8f80432ea2e34,auth_initial,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,5,state_4b984b30a2d8f80432ea2e34,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,5,state_4b984b30a2d8f80432ea2e34,auth_initial,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_3e0d13ad8a6323b435037b37,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_3e0d13ad8a6323b435037b37,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_3e0d13ad8a6323b435037b37,auth_replacement,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_3e0d13ad8a6323b435037b37,auth_replacement,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,grok_4_3_openrouter,Grok 4.3,grok_4_3_openrouter:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_3e0d13ad8a6323b435037b37,auth_replacement,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,2,state_61d0c7ae03d31e8e9968ffd5,auth_software_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,2,state_54c048ef4a8a7b7ea5ca23bc,auth_facilities_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,2,state_330fba78a3d69f99170404a0,auth_cloud_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_0182bf3c11eb05f76a74109e,auth_reagent_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,2,state_06a8b58666591d46e7236202,auth_catering,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_c5c8fef075fd81a56bcb3d1c,auth_freight,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_6f993edc92ab90d882e32dfb,auth_print,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_78829c0aad0a6a21647078b8,auth_parts,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,2,state_c5f3e5513751109ca1632ec2,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,2,state_7bce439e483980d7ea8f3ee2,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_676016fbd7efd287df309095,auth_software_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_08547c06954f0a6d20694e26,auth_facilities_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_feff0b6d0e1466cc7814f36f,auth_cloud_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_7a282d4b951cd1e2cc383895,auth_reagent_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_dd3d751f557b4b07fd0c738f,auth_catering,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_179cd62adc6af0ca67e5ccbe,auth_freight,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_4e9d1671b25bacd402077c8d,auth_print,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_2ae5b62645f6e4cb36b1e83b,auth_parts,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_df27d26f30076fe35ffc93cf,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,3,state_1e7c0b94ebb8d6c33a6a8c3f,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,3,state_9872d3034c77fbc6bd827e84,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,4,state_79e997d29958cfd99e603dc6,auth_software_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,4,state_902c4da148d992a73f542a28,auth_facilities_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,4,state_251e803ae9d660fcb87bbe6f,auth_cloud_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_7755c5980b834a87fc7685cc,auth_reagent_01,undergrant_omission,"[""status"", ""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,4,state_7755c5980b834a87fc7685cc,auth_reagent_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,4,state_63acb96b91e2ebe5daf2d79c,auth_catering,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,4,state_76d322e171aa1b6a864bcc2e,auth_freight,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_30655b55fe4b7d6cf43906ac,auth_print,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_30655b55fe4b7d6cf43906ac,auth_print,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_30655b55fe4b7d6cf43906ac,auth_print,scope_substitution,"[""scope.allowed_categories""]",True,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,4,state_30655b55fe4b7d6cf43906ac,auth_print,scope_broadening,"[""scope.max_amount""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,4,state_b660c3d9a75bf21382775c2a,auth_parts,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,4,state_f6f5fe12dc3caa49e9b6701f,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,4,state_cbb716a475e0b79b5df7c125,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,4,state_cbb716a475e0b79b5df7c125,auth_replacement,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,4,state_cbb716a475e0b79b5df7c125,auth_replacement,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,4,state_cbb716a475e0b79b5df7c125,auth_replacement,scope_broadening,"[""scope.max_amount""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,4,state_99831ed6b71c5dd88b8822f4,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,4,state_4439427d5de1819800229bb8,auth_initial,record_state_error,"[""status""]",True,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,4,state_4439427d5de1819800229bb8,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,4,state_4439427d5de1819800229bb8,auth_replacement,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,4,state_4439427d5de1819800229bb8,auth_replacement,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,5,state_dae3aed92ae22a2fef6a8748,auth_facilities_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,5,state_816a1d195a1d39e44dc56156,auth_cloud_01,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,5,state_816a1d195a1d39e44dc56156,auth_cloud_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,5,state_816a1d195a1d39e44dc56156,auth_cloud_01,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,5,state_ee69cf181b1181b91fadd4f3,auth_freight,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,5,state_ee69cf181b1181b91fadd4f3,auth_freight,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,5,state_ee69cf181b1181b91fadd4f3,auth_freight,scope_broadening,"[""scope.max_amount""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,5,state_04836827f65faf98ffe49c8b,auth_parts,boundary_loss,"[""valid_from""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,5,state_04836827f65faf98ffe49c8b,auth_parts,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,5,state_04836827f65faf98ffe49c8b,auth_parts,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_0431b2996edb9b03f86752ae,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_0431b2996edb9b03f86752ae,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_0431b2996edb9b03f86752ae,auth_replacement,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_0431b2996edb9b03f86752ae,auth_replacement,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_0431b2996edb9b03f86752ae,auth_replacement,undergrant_omission,"[""scope.vendor""]",True,False,True
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,5,state_0431b2996edb9b03f86752ae,auth_replacement,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,5,state_70b76235d14bca2ae36aadf7,auth_initial,boundary_loss,"[""valid_until""]",True,True,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,5,state_70b76235d14bca2ae36aadf7,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,kimi_baseten,Kimi K2.6,kimi_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,5,state_70b76235d14bca2ae36aadf7,auth_initial,scope_broadening,"[""scope.allowed_categories"", ""scope.max_amount""]",True,True,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,1,state_c94d7004d1487d0f451181b0,auth_facilities_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,2,state_7f185f7eb8df703a26ce435d,auth_software_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,2,state_092b11a8c47367ce076e9ec8,auth_facilities_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,2,state_72999a489237b3287a2945f1,auth_cloud_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_da2839693f2a7272f30ca590,auth_reagent_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_d1ccae548cf8bbf1433566c7,auth_freight,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_a8a8ff9929f5a10052fa5676,auth_print,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_01cedce37820c595f475a9b6,auth_parts,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,2,state_56a6bfba3206678afc8e738b,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,2,state_7a3e6326b6ca6f2d5b18b565,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_e74e6d22b5c80fec0c578afd,auth_software_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_2256dd5b79552504bf2377d6,auth_facilities_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_732dd9ede18a3a3a03a1aa97,auth_cloud_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_f3a8f919b2092fb37fd9287f,auth_reagent_01,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_0e1705778f1ce1cf805d180c,auth_catering,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_d8e1c6ffc4031edceebee668,auth_freight,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,3,state_3efaac84838f653742c1ff23,auth_print,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,3,state_543ec6eda393c9c6915dce4e,auth_parts,provenance_error,"[""source_turn_ids""]",False,False,False
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_e8789bcf06d4e60fc9eb1783,auth_initial,undergrant_omission,"[""valid_until""]",True,False,True
capacity_nonbinding,glm_5_2_baseten,GLM 5.2,glm_5_2_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,3,state_e8789bcf06d4e60fc9eb1783,auth_initial,provenance_error,"[""source_turn_ids""]",False,False,False
