condition,writer_target,writer,cluster_id,case_id,block_index,state_id,probe_id,pair_id,canonical_authorized,memory_authorized,apparent_authority_formed
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_68ea2150fce51a11f7001e67,procurement_v1_reagent_window_narrowing_amount_in,procurement_v1_reagent_window_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_68ea2150fce51a11f7001e67,procurement_v1_reagent_window_narrowing_amount_out,procurement_v1_reagent_window_narrowing_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_68ea2150fce51a11f7001e67,procurement_v1_reagent_window_narrowing_time_in,procurement_v1_reagent_window_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_68ea2150fce51a11f7001e67,procurement_v1_reagent_window_narrowing_time_out,procurement_v1_reagent_window_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_68ea2150fce51a11f7001e67,procurement_v1_reagent_window_narrowing_category_in,procurement_v1_reagent_window_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,2,state_68ea2150fce51a11f7001e67,procurement_v1_reagent_window_narrowing_category_out,procurement_v1_reagent_window_narrowing_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,2,state_bf530367886275ffedbed15e,procurement_v1_catering_category_narrowing_amount_in,procurement_v1_catering_category_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,2,state_bf530367886275ffedbed15e,procurement_v1_catering_category_narrowing_amount_out,procurement_v1_catering_category_narrowing_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,2,state_bf530367886275ffedbed15e,procurement_v1_catering_category_narrowing_time_in,procurement_v1_catering_category_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,2,state_bf530367886275ffedbed15e,procurement_v1_catering_category_narrowing_time_out,procurement_v1_catering_category_narrowing_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,2,state_bf530367886275ffedbed15e,procurement_v1_catering_category_narrowing_category_in,procurement_v1_catering_category_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,2,state_bf530367886275ffedbed15e,procurement_v1_catering_category_narrowing_category_out,procurement_v1_catering_category_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_0d4ccbe97489852ca7bc4ff0,procurement_v1_freight_vendor_change_amount_in,procurement_v1_freight_vendor_change_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_0d4ccbe97489852ca7bc4ff0,procurement_v1_freight_vendor_change_amount_out,procurement_v1_freight_vendor_change_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_0d4ccbe97489852ca7bc4ff0,procurement_v1_freight_vendor_change_time_in,procurement_v1_freight_vendor_change_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_0d4ccbe97489852ca7bc4ff0,procurement_v1_freight_vendor_change_time_out,procurement_v1_freight_vendor_change_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_0d4ccbe97489852ca7bc4ff0,procurement_v1_freight_vendor_change_category_in,procurement_v1_freight_vendor_change_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,2,state_0d4ccbe97489852ca7bc4ff0,procurement_v1_freight_vendor_change_category_out,procurement_v1_freight_vendor_change_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_55f729ab434cf5c9243c75a8,procurement_v1_print_budget_narrowing_amount_in,procurement_v1_print_budget_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_55f729ab434cf5c9243c75a8,procurement_v1_print_budget_narrowing_amount_out,procurement_v1_print_budget_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_55f729ab434cf5c9243c75a8,procurement_v1_print_budget_narrowing_time_in,procurement_v1_print_budget_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_55f729ab434cf5c9243c75a8,procurement_v1_print_budget_narrowing_time_out,procurement_v1_print_budget_narrowing_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_55f729ab434cf5c9243c75a8,procurement_v1_print_budget_narrowing_category_in,procurement_v1_print_budget_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_print_budget_narrowing,procurement_v1_print_budget_narrowing,2,state_55f729ab434cf5c9243c75a8,procurement_v1_print_budget_narrowing_category_out,procurement_v1_print_budget_narrowing_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_f8b256549333bc1794cf9489,procurement_v1_spare_parts_time_shift_amount_in,procurement_v1_spare_parts_time_shift_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_f8b256549333bc1794cf9489,procurement_v1_spare_parts_time_shift_amount_out,procurement_v1_spare_parts_time_shift_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_f8b256549333bc1794cf9489,procurement_v1_spare_parts_time_shift_time_in,procurement_v1_spare_parts_time_shift_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_f8b256549333bc1794cf9489,procurement_v1_spare_parts_time_shift_time_out,procurement_v1_spare_parts_time_shift_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_f8b256549333bc1794cf9489,procurement_v1_spare_parts_time_shift_category_in,procurement_v1_spare_parts_time_shift_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_spare_parts_time_shift,procurement_v1_spare_parts_time_shift,2,state_f8b256549333bc1794cf9489,procurement_v1_spare_parts_time_shift_category_out,procurement_v1_spare_parts_time_shift_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,2,state_c04ef111e78dd8df5af92497,procurement_v1_hardware_revoke_replace_amount_in,procurement_v1_hardware_revoke_replace_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,2,state_c04ef111e78dd8df5af92497,procurement_v1_hardware_revoke_replace_amount_out,procurement_v1_hardware_revoke_replace_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,2,state_c04ef111e78dd8df5af92497,procurement_v1_hardware_revoke_replace_time_in,procurement_v1_hardware_revoke_replace_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,2,state_c04ef111e78dd8df5af92497,procurement_v1_hardware_revoke_replace_time_out,procurement_v1_hardware_revoke_replace_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,2,state_c04ef111e78dd8df5af92497,procurement_v1_hardware_revoke_replace_category_in,procurement_v1_hardware_revoke_replace_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_hardware_revoke_replace,procurement_v1_hardware_revoke_replace,2,state_c04ef111e78dd8df5af92497,procurement_v1_hardware_revoke_replace_category_out,procurement_v1_hardware_revoke_replace_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,2,state_0e0071af4f5cf4cb88e2227a,procurement_v1_calibration_revoke_replace_amount_in,procurement_v1_calibration_revoke_replace_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,2,state_0e0071af4f5cf4cb88e2227a,procurement_v1_calibration_revoke_replace_amount_out,procurement_v1_calibration_revoke_replace_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,2,state_0e0071af4f5cf4cb88e2227a,procurement_v1_calibration_revoke_replace_time_in,procurement_v1_calibration_revoke_replace_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,2,state_0e0071af4f5cf4cb88e2227a,procurement_v1_calibration_revoke_replace_time_out,procurement_v1_calibration_revoke_replace_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,2,state_0e0071af4f5cf4cb88e2227a,procurement_v1_calibration_revoke_replace_category_in,procurement_v1_calibration_revoke_replace_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_calibration_revoke_replace,procurement_v1_calibration_revoke_replace,2,state_0e0071af4f5cf4cb88e2227a,procurement_v1_calibration_revoke_replace_category_out,procurement_v1_calibration_revoke_replace_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,2,state_10e59f58525dab28e71161c7,procurement_v1_staffing_category_narrowing_amount_in,procurement_v1_staffing_category_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,2,state_10e59f58525dab28e71161c7,procurement_v1_staffing_category_narrowing_amount_out,procurement_v1_staffing_category_narrowing_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,2,state_10e59f58525dab28e71161c7,procurement_v1_staffing_category_narrowing_time_in,procurement_v1_staffing_category_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,2,state_10e59f58525dab28e71161c7,procurement_v1_staffing_category_narrowing_time_out,procurement_v1_staffing_category_narrowing_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,2,state_10e59f58525dab28e71161c7,procurement_v1_staffing_category_narrowing_category_in,procurement_v1_staffing_category_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_staffing_category_narrowing,procurement_v1_staffing_category_narrowing,2,state_10e59f58525dab28e71161c7,procurement_v1_staffing_category_narrowing_category_out,procurement_v1_staffing_category_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,2,state_e09826ac2b48812142e9bb8b,procurement_v1_relocation_revoke_replace_amount_in,procurement_v1_relocation_revoke_replace_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,2,state_e09826ac2b48812142e9bb8b,procurement_v1_relocation_revoke_replace_amount_out,procurement_v1_relocation_revoke_replace_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,2,state_e09826ac2b48812142e9bb8b,procurement_v1_relocation_revoke_replace_time_in,procurement_v1_relocation_revoke_replace_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,2,state_e09826ac2b48812142e9bb8b,procurement_v1_relocation_revoke_replace_time_out,procurement_v1_relocation_revoke_replace_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,2,state_e09826ac2b48812142e9bb8b,procurement_v1_relocation_revoke_replace_category_in,procurement_v1_relocation_revoke_replace_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_relocation_revoke_replace,procurement_v1_relocation_revoke_replace,2,state_e09826ac2b48812142e9bb8b,procurement_v1_relocation_revoke_replace_category_out,procurement_v1_relocation_revoke_replace_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_7c2bf81ae4d570d3f53aa4a6,procurement_v1_software_license_grant_amount_in,procurement_v1_software_license_grant_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_7c2bf81ae4d570d3f53aa4a6,procurement_v1_software_license_grant_amount_out,procurement_v1_software_license_grant_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_7c2bf81ae4d570d3f53aa4a6,procurement_v1_software_license_grant_time_in,procurement_v1_software_license_grant_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_7c2bf81ae4d570d3f53aa4a6,procurement_v1_software_license_grant_time_out,procurement_v1_software_license_grant_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_7c2bf81ae4d570d3f53aa4a6,procurement_v1_software_license_grant_category_in,procurement_v1_software_license_grant_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_software_license_grant,procurement_v1_software_license_grant,3,state_7c2bf81ae4d570d3f53aa4a6,procurement_v1_software_license_grant_category_out,procurement_v1_software_license_grant_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_cecea88aa10f91fa59662c7e,procurement_v1_facilities_emergency_grant_amount_in,procurement_v1_facilities_emergency_grant_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_cecea88aa10f91fa59662c7e,procurement_v1_facilities_emergency_grant_amount_out,procurement_v1_facilities_emergency_grant_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_cecea88aa10f91fa59662c7e,procurement_v1_facilities_emergency_grant_time_in,procurement_v1_facilities_emergency_grant_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_cecea88aa10f91fa59662c7e,procurement_v1_facilities_emergency_grant_time_out,procurement_v1_facilities_emergency_grant_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_cecea88aa10f91fa59662c7e,procurement_v1_facilities_emergency_grant_category_in,procurement_v1_facilities_emergency_grant_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_facilities_emergency_grant,procurement_v1_facilities_emergency_grant,3,state_cecea88aa10f91fa59662c7e,procurement_v1_facilities_emergency_grant_category_out,procurement_v1_facilities_emergency_grant_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_49d8a1c1a661cadada8f87e0,procurement_v1_cloud_spend_narrowing_amount_in,procurement_v1_cloud_spend_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_49d8a1c1a661cadada8f87e0,procurement_v1_cloud_spend_narrowing_amount_out,procurement_v1_cloud_spend_narrowing_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_49d8a1c1a661cadada8f87e0,procurement_v1_cloud_spend_narrowing_time_in,procurement_v1_cloud_spend_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_49d8a1c1a661cadada8f87e0,procurement_v1_cloud_spend_narrowing_time_out,procurement_v1_cloud_spend_narrowing_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_49d8a1c1a661cadada8f87e0,procurement_v1_cloud_spend_narrowing_category_in,procurement_v1_cloud_spend_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_cloud_spend_narrowing,procurement_v1_cloud_spend_narrowing,3,state_49d8a1c1a661cadada8f87e0,procurement_v1_cloud_spend_narrowing_category_out,procurement_v1_cloud_spend_narrowing_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_5bbf9dfcd9d13074d3dfb7c1,procurement_v1_reagent_window_narrowing_amount_in,procurement_v1_reagent_window_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_5bbf9dfcd9d13074d3dfb7c1,procurement_v1_reagent_window_narrowing_amount_out,procurement_v1_reagent_window_narrowing_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_5bbf9dfcd9d13074d3dfb7c1,procurement_v1_reagent_window_narrowing_time_in,procurement_v1_reagent_window_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_5bbf9dfcd9d13074d3dfb7c1,procurement_v1_reagent_window_narrowing_time_out,procurement_v1_reagent_window_narrowing_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_5bbf9dfcd9d13074d3dfb7c1,procurement_v1_reagent_window_narrowing_category_in,procurement_v1_reagent_window_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_reagent_window_narrowing,procurement_v1_reagent_window_narrowing,3,state_5bbf9dfcd9d13074d3dfb7c1,procurement_v1_reagent_window_narrowing_category_out,procurement_v1_reagent_window_narrowing_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_364c6ebc009a6a0777c05b3d,procurement_v1_catering_category_narrowing_amount_in,procurement_v1_catering_category_narrowing_amount,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_364c6ebc009a6a0777c05b3d,procurement_v1_catering_category_narrowing_amount_out,procurement_v1_catering_category_narrowing_amount,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_364c6ebc009a6a0777c05b3d,procurement_v1_catering_category_narrowing_time_in,procurement_v1_catering_category_narrowing_time,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_364c6ebc009a6a0777c05b3d,procurement_v1_catering_category_narrowing_time_out,procurement_v1_catering_category_narrowing_time,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_364c6ebc009a6a0777c05b3d,procurement_v1_catering_category_narrowing_category_in,procurement_v1_catering_category_narrowing_category,True,True,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_catering_category_narrowing,procurement_v1_catering_category_narrowing,3,state_364c6ebc009a6a0777c05b3d,procurement_v1_catering_category_narrowing_category_out,procurement_v1_catering_category_narrowing_category,False,False,False
capacity_writer_visible_nonbinding,nemotron_3_ultra_baseten,Nemotron 3 Ultra,nemotron_3_ultra_baseten:procurement_v1_freight_vendor_change,procurement_v1_freight_vendor_change,3,state_9b7295d112f34cb38f5abcc1,procurement_v1_freight_vendor_change_amount_in,procurement_v1_freight_vendor_change_amount,True,True,False
